,ID,trial,chooseDes,whichWorld,chooseTV,desWorld,whatIsDes,seqLength,desCount,desProp,RT.lev,RT.raw,RT.log,aniFlagCount,outcomeDesSeq,correct,desPropC,evidForChoice,undesCount,desDiff,diffForChoice,itemsForChoiceCount,chooseDes.m,desWorldC,chooseDesC,chooseDesF,desWorldF,RTq5,timingFlag,timingRelative
34,34,X1,1,1,1,1,tv,19,12,0.631578947,4670,10312,9.241063545,0,1.10E+15,1,0.131578947,0.631578947,7,5,5,12,1,1,1,chose desirable,desirable fac.,"(7.41e+03,2.03e+05]",FALSE,412
35,35,X1,1,0,0,1,ph,22,12,0.545454545,2830,11785,9.374582815,0,1.10E+20,1,0.045454545,0.545454545,10,2,2,12,1,1,1,chose desirable,desirable fac.,"(7.41e+03,2.03e+05]",FALSE,235
36,36,X1,1,1,0,0,ph,18,10,0.555555556,2847,9721,9.182043773,0,1.10E+14,0,0.055555556,0.555555556,8,2,2,10,0,-1,1,chose desirable,undesirable fac.,"(7.41e+03,2.03e+05]",FALSE,371
37,37,X1,0,1,1,0,ph,11,4,0.363636364,4095,5924,8.686767175,0,101010001,1,-0.136363636,0.636363636,7,-3,3,7,1,-1,-1,chose undesirable,undesirable fac.,"(4.69e+03,7.41e+03]",FALSE,424
38,38,X1,1,1,0,0,ph,38,15,0.394736842,3321,20695,9.937647404,0,1.00E+37,0,-0.105263158,0.394736842,23,-8,-8,15,0,-1,1,chose desirable,undesirable fac.,"(7.41e+03,2.03e+05]",FALSE,345
39,39,X1,1,0,0,1,ph,10,9,0.9,568,5121,8.541105011,0,1101111111,1,0.4,0.9,1,8,8,9,1,1,1,chose desirable,desirable fac.,"(4.69e+03,7.41e+03]",FALSE,171
40,40,X1,0,0,0,0,tv,4,1,0.25,4192,2008,7.604894481,0,10,1,-0.25,0.75,3,-2,2,3,1,-1,-1,chose undesirable,undesirable fac.,"[1,2.08e+03]",FALSE,358
42,42,X1,1,0,1,0,tv,6,6,1,3693,3269,8.092239407,0,111111,0,0.5,1,0,6,6,6,0,-1,1,chose desirable,undesirable fac.,"(3.23e+03,4.69e+03]",FALSE,519
44,44,X1,0,0,0,0,tv,8,2,0.25,559,4216,8.34664209,0,100100,1,-0.25,0.75,6,-4,4,6,1,-1,-1,chose undesirable,undesirable fac.,"(3.23e+03,4.69e+03]",FALSE,366
45,45,X1,0,0,1,1,ph,3,0,0,1592,1608,7.38274645,0,0,0,-0.5,1,3,-3,3,3,0,1,-1,chose undesirable,desirable fac.,"[1,2.08e+03]",FALSE,508
46,46,X1,1,1,1,1,tv,32,18,0.5625,3615,17163,9.750511183,0,1.11E+28,1,0.0625,0.5625,14,4,4,18,1,1,1,chose desirable,desirable fac.,"(7.41e+03,2.03e+05]",FALSE,113
47,47,X1,0,0,1,1,ph,11,2,0.181818182,2364,5712,8.650324504,0,1001000000,0,-0.318181818,0.818181818,9,-7,7,9,0,1,-1,chose undesirable,desirable fac.,"(4.69e+03,7.41e+03]",FALSE,212
48,48,X1,1,0,0,1,ph,10,7,0.7,720,5111,8.539150359,0,1011101110,1,0.2,0.7,3,4,4,7,1,1,1,chose desirable,desirable fac.,"(4.69e+03,7.41e+03]",FALSE,161
49,49,X1,0,0,0,0,tv,5,1,0.2,1042,2258,7.722234745,0,1,1,-0.3,0.8,4,-3,3,4,1,-1,-1,chose undesirable,undesirable fac.,"(2.08e+03,3.23e+03]",FALSE,58
50,50,X1,0,1,1,0,ph,6,1,0.166666667,3856,2875,7.963807953,0,100000,1,-0.333333333,0.833333333,5,-4,4,5,1,-1,-1,chose undesirable,undesirable fac.,"(2.08e+03,3.23e+03]",FALSE,125
51,51,X1,1,1,1,1,tv,10,7,0.7,2340,5488,8.610319169,0,1101110110,1,0.2,0.7,3,4,4,7,1,1,1,chose desirable,desirable fac.,"(4.69e+03,7.41e+03]",FALSE,538
52,52,X1,1,1,0,0,ph,26,15,0.576923077,1389,14060,9.551089165,0,1.01E+24,0,0.076923077,0.576923077,11,4,4,15,0,-1,1,chose desirable,undesirable fac.,"(7.41e+03,2.03e+05]",FALSE,310
53,53,X1,1,0,0,1,ph,4,4,1,2404,1734,7.458186157,0,1111,1,0.5,1,0,4,4,4,1,1,1,chose desirable,desirable fac.,"[1,2.08e+03]",FALSE,84
55,55,X1,1,1,1,1,tv,8,7,0.875,2342,4257,8.356319966,0,11011111,1,0.375,0.875,1,6,6,7,1,1,1,chose desirable,desirable fac.,"(3.23e+03,4.69e+03]",FALSE,407
56,56,X1,0,0,0,0,tv,8,2,0.25,472,4400,8.38935982,0,11000000,1,-0.25,0.75,6,-4,4,6,1,-1,-1,chose undesirable,undesirable fac.,"(3.23e+03,4.69e+03]",FALSE,550
58,58,X1,1,1,1,1,tv,14,10,0.714285714,1895,7392,8.908153613,0,1.10E+12,1,0.214285714,0.714285714,4,6,6,10,1,1,1,chose desirable,desirable fac.,"(4.69e+03,7.41e+03]",FALSE,242
59,59,X1,1,0,0,1,ph,7,5,0.714285714,1203,3490,8.157657015,0,110111,1,0.214285714,0.714285714,2,3,3,5,1,1,1,chose desirable,desirable fac.,"(3.23e+03,4.69e+03]",FALSE,190
60,60,X1,1,0,1,0,tv,8,5,0.625,1251,4141,8.328692584,0,1011110,0,0.125,0.625,3,2,2,5,0,-1,1,chose desirable,undesirable fac.,"(3.23e+03,4.69e+03]",FALSE,291
61,61,X1,1,0,0,1,ph,15,9,0.6,3837,8045,8.992806059,0,1.11E+14,1,0.1,0.6,6,3,3,9,1,1,1,chose desirable,desirable fac.,"(7.41e+03,2.03e+05]",FALSE,345
62,62,X1,1,1,1,1,tv,2,2,1,1031,768,6.643789733,1,11,1,0.5,1,0,2,2,2,1,1,1,chose desirable,desirable fac.,"[1,2.08e+03]",FALSE,218
63,63,X1,0,1,1,0,ph,6,2,0.333333333,1807,3122,8.046229101,0,100001,1,-0.166666667,0.666666667,4,-2,2,4,1,-1,-1,chose undesirable,undesirable fac.,"(2.08e+03,3.23e+03]",FALSE,372
64,64,X1,0,1,0,1,tv,17,8,0.470588235,911,8864,9.089753409,0,1.00E+16,0,-0.029411765,0.529411765,9,-1,1,9,0,1,-1,chose undesirable,desirable fac.,"(7.41e+03,2.03e+05]",FALSE,64
65,65,X1,1,1,1,1,tv,15,9,0.6,1184,8040,8.992184362,0,1.01E+13,1,0.1,0.6,6,3,3,9,1,1,1,chose desirable,desirable fac.,"(7.41e+03,2.03e+05]",FALSE,340
66,66,X1,1,1,1,1,tv,12,9,0.75,1759,6143,8.723068501,0,11111001111,1,0.25,0.75,3,6,6,9,1,1,1,chose desirable,desirable fac.,"(4.69e+03,7.41e+03]",FALSE,93
68,68,X1,1,0,0,1,ph,15,9,0.6,2804,7975,8.984066928,0,1.11E+12,1,0.1,0.6,6,3,3,9,1,1,1,chose desirable,desirable fac.,"(7.41e+03,2.03e+05]",FALSE,275
69,69,X1,0,0,1,1,ph,3,1,0.333333333,2521,1133,7.032624261,0,1,0,-0.166666667,0.666666667,2,-1,1,2,0,1,-1,chose undesirable,desirable fac.,"[1,2.08e+03]",FALSE,33
70,70,X1,0,1,1,0,ph,10,3,0.3,2194,5397,8.593598523,0,1000110000,1,-0.2,0.7,7,-4,4,7,1,-1,-1,chose undesirable,undesirable fac.,"(4.69e+03,7.41e+03]",FALSE,447
71,71,X1,1,0,0,1,ph,11,7,0.636363636,1552,5599,8.630343289,0,111110110,1,0.136363636,0.636363636,4,3,3,7,1,1,1,chose desirable,desirable fac.,"(4.69e+03,7.41e+03]",FALSE,99
72,72,X1,0,0,0,0,tv,12,3,0.25,4564,6277,8.744647438,0,10101,1,-0.25,0.75,9,-6,6,9,1,-1,-1,chose undesirable,undesirable fac.,"(4.69e+03,7.41e+03]",FALSE,227
73,73,X1,1,1,0,0,ph,7,5,0.714285714,2066,3782,8.238008249,0,1110110,0,0.214285714,0.714285714,2,3,3,5,0,-1,1,chose desirable,undesirable fac.,"(3.23e+03,4.69e+03]",FALSE,482
74,74,X1,1,0,0,1,ph,7,6,0.857142857,1382,3737,8.226038429,0,1011111,1,0.357142857,0.857142857,1,5,5,6,1,1,1,chose desirable,desirable fac.,"(3.23e+03,4.69e+03]",FALSE,437
75,75,X1,1,1,1,1,tv,18,12,0.666666667,2422,9522,9.16136019,3,1.10E+16,1,0.166666667,0.666666667,6,6,6,12,1,1,1,chose desirable,desirable fac.,"(7.41e+03,2.03e+05]",FALSE,172
78,78,X1,0,1,0,1,tv,5,2,0.4,859,2389,7.778630147,0,1001,0,-0.1,0.6,3,-1,1,3,0,1,-1,chose undesirable,desirable fac.,"(2.08e+03,3.23e+03]",FALSE,189
79,79,X1,1,0,1,0,tv,17,9,0.529411765,2679,9185,9.125326998,0,1.10E+14,0,0.029411765,0.529411765,8,1,1,9,0,-1,1,chose desirable,undesirable fac.,"(7.41e+03,2.03e+05]",FALSE,385
80,80,X1,0,1,1,0,ph,7,1,0.142857143,2143,3341,8.114025442,0,1000,1,-0.357142857,0.857142857,6,-5,5,6,1,-1,-1,chose undesirable,undesirable fac.,"(3.23e+03,4.69e+03]",FALSE,41
81,81,X1,0,1,1,0,ph,17,5,0.294117647,1993,9286,9.136263169,0,1.00E+13,1,-0.205882353,0.705882353,12,-7,7,12,1,-1,-1,chose undesirable,undesirable fac.,"(7.41e+03,2.03e+05]",FALSE,486
82,82,X1,0,0,0,0,tv,8,2,0.25,1606,4189,8.340217321,0,1010000,1,-0.25,0.75,6,-4,4,6,1,-1,-1,chose undesirable,undesirable fac.,"(3.23e+03,4.69e+03]",FALSE,339
83,83,X1,0,1,1,0,ph,9,3,0.333333333,1247,4949,8.506940815,0,10101000,1,-0.166666667,0.666666667,6,-3,3,6,1,-1,-1,chose undesirable,undesirable fac.,"(4.69e+03,7.41e+03]",FALSE,549
85,85,X1,0,0,0,0,tv,4,3,0.75,2432,1872,7.534762657,0,111,1,0.25,0.25,1,2,-2,1,1,-1,-1,chose undesirable,undesirable fac.,"[1,2.08e+03]",FALSE,222
86,86,X1,1,1,1,1,tv,7,5,0.714285714,3615,3840,8.253227646,0,1101011,1,0.214285714,0.714285714,2,3,3,5,1,1,1,chose desirable,desirable fac.,"(3.23e+03,4.69e+03]",FALSE,540
87,87,X1,1,1,0,0,ph,6,3,0.5,3662,2847,7.954021087,0,101010,0,0,0.5,3,0,0,3,0,-1,1,chose desirable,undesirable fac.,"(2.08e+03,3.23e+03]",FALSE,97
88,88,X1,1,0,0,1,ph,8,6,0.75,3661,3944,8.279950716,0,1101111,1,0.25,0.75,2,4,4,6,1,1,1,chose desirable,desirable fac.,"(3.23e+03,4.69e+03]",FALSE,94
89,89,X1,1,1,1,1,tv,9,7,0.777777778,1920,4435,8.397282895,0,110110111,1,0.277777778,0.777777778,2,5,5,7,1,1,1,chose desirable,desirable fac.,"(3.23e+03,4.69e+03]",FALSE,35
90,90,X1,0,1,1,0,ph,11,4,0.363636364,6546,5566,8.624431942,0,10001000011,1,-0.136363636,0.636363636,7,-3,3,7,1,-1,-1,chose undesirable,undesirable fac.,"(4.69e+03,7.41e+03]",FALSE,66
91,91,X1,1,0,1,0,tv,12,6,0.5,1429,6236,8.73809423,0,100011111,0,0,0.5,6,0,0,6,0,-1,1,chose desirable,undesirable fac.,"(4.69e+03,7.41e+03]",FALSE,186
92,92,X1,1,0,1,0,tv,6,6,1,4055,3257,8.088561805,0,111111,0,0.5,1,0,6,6,6,0,-1,1,chose desirable,undesirable fac.,"(3.23e+03,4.69e+03]",FALSE,507
93,93,X1,1,0,0,1,ph,5,5,1,1741,2224,7.707062655,0,11111,1,0.5,1,0,5,5,5,1,1,1,chose desirable,desirable fac.,"(2.08e+03,3.23e+03]",FALSE,24
94,94,X1,1,0,0,1,ph,7,4,0.571428571,712,3464,8.15017927,0,1011010,1,0.071428571,0.571428571,3,1,1,4,1,1,1,chose desirable,desirable fac.,"(3.23e+03,4.69e+03]",FALSE,164
95,95,X1,1,1,1,1,tv,20,11,0.55,1877,10531,9.262078567,0,1.10E+18,1,0.05,0.55,9,2,2,11,1,1,1,chose desirable,desirable fac.,"(7.41e+03,2.03e+05]",FALSE,81
96,1,X2,1,0,0,1,ph,4,4,1,522,1878,7.53796266,0,1111,1,0.5,1,0,4,4,4,1,1,1,chose desirable,desirable fac.,"[1,2.08e+03]",FALSE,228
97,2,X2,0,1,1,0,ph,7,2,0.285714286,2411,3588,8.185350223,0,1000001,1,-0.214285714,0.714285714,5,-3,3,5,1,-1,-1,chose undesirable,undesirable fac.,"(3.23e+03,4.69e+03]",FALSE,288
98,3,X2,0,0,0,0,tv,18,7,0.388888889,747,9777,9.187787968,0,1.10E+15,1,-0.111111111,0.611111111,11,-4,4,11,1,-1,-1,chose undesirable,undesirable fac.,"(7.41e+03,2.03e+05]",FALSE,427
99,4,X2,0,0,0,0,tv,10,2,0.2,1104,5306,8.576593535,0,10000001,1,-0.3,0.8,8,-6,6,8,1,-1,-1,chose undesirable,undesirable fac.,"(4.69e+03,7.41e+03]",FALSE,356
103,8,X2,0,1,0,1,tv,5,2,0.4,743,2473,7.813187268,0,10001,0,-0.1,0.6,3,-1,1,3,0,1,-1,chose undesirable,desirable fac.,"(2.08e+03,3.23e+03]",FALSE,273
104,9,X2,1,1,1,1,tv,4,4,1,1763,1863,7.529943371,2,1111,1,0.5,1,0,4,4,4,1,1,1,chose desirable,desirable fac.,"[1,2.08e+03]",FALSE,213
106,11,X2,0,1,0,1,tv,6,2,0.333333333,1860,3061,8.026496939,0,11,0,-0.166666667,0.666666667,4,-2,2,4,0,1,-1,chose undesirable,desirable fac.,"(2.08e+03,3.23e+03]",FALSE,311
107,12,X2,0,0,1,1,ph,5,1,0.2,881,2652,7.883069351,0,1,0,-0.3,0.8,4,-3,3,4,0,1,-1,chose undesirable,desirable fac.,"(2.08e+03,3.23e+03]",FALSE,452
108,13,X2,1,0,1,0,tv,9,4,0.444444444,1080,4459,8.402679805,0,10101100,0,-0.055555556,0.444444444,5,-1,-1,4,0,-1,1,chose desirable,undesirable fac.,"(3.23e+03,4.69e+03]",FALSE,59
109,14,X2,0,1,0,1,tv,15,6,0.4,588,8018,8.989444293,7,1.01E+13,0,-0.1,0.6,9,-3,3,9,0,1,-1,chose undesirable,desirable fac.,"(7.41e+03,2.03e+05]",FALSE,318
110,15,X2,1,1,1,1,tv,6,4,0.666666667,542,2991,8.003363059,0,101110,1,0.166666667,0.666666667,2,2,2,4,1,1,1,chose desirable,desirable fac.,"(2.08e+03,3.23e+03]",FALSE,241
111,16,X2,1,1,1,1,tv,8,6,0.75,687,4304,8.367300102,0,11110101,1,0.25,0.75,2,4,4,6,1,1,1,chose desirable,desirable fac.,"(3.23e+03,4.69e+03]",FALSE,454
112,17,X2,1,1,0,0,ph,4,2,0.5,1717,1745,7.464509835,1,1010,0,0,0.5,2,0,0,2,0,-1,1,chose desirable,undesirable fac.,"[1,2.08e+03]",FALSE,95
113,18,X2,1,1,0,0,ph,10,5,0.5,1104,5018,8.520786727,0,1011001010,0,0,0.5,5,0,0,5,0,-1,1,chose desirable,undesirable fac.,"(4.69e+03,7.41e+03]",FALSE,68
114,19,X2,1,1,1,1,tv,13,11,0.846153846,1366,6856,8.83287946,0,1.11E+12,1,0.346153846,0.846153846,2,9,9,11,1,1,1,chose desirable,desirable fac.,"(4.69e+03,7.41e+03]",FALSE,256
115,20,X2,1,1,0,0,ph,4,2,0.5,206,1690,7.432483808,0,1010,0,0,0.5,2,0,0,2,0,-1,1,chose desirable,undesirable fac.,"[1,2.08e+03]",FALSE,40
116,21,X2,0,0,0,0,tv,16,7,0.4375,949,8335,9.028218795,1,1.00E+15,1,-0.0625,0.5625,9,-2,2,9,1,-1,-1,chose undesirable,undesirable fac.,"(7.41e+03,2.03e+05]",FALSE,85
117,22,X2,1,0,0,1,ph,14,11,0.785714286,16284,7322,8.898638794,7,1.11E+12,1,0.285714286,0.785714286,3,8,8,11,1,1,1,chose desirable,desirable fac.,"(4.69e+03,7.41e+03]",FALSE,172
118,23,X2,1,0,0,1,ph,6,5,0.833333333,869,3066,8.028129059,0,111110,1,0.333333333,0.833333333,1,4,4,5,1,1,1,chose desirable,desirable fac.,"(2.08e+03,3.23e+03]",FALSE,316
119,24,X2,1,0,0,1,ph,10,7,0.7,952,5135,8.543835122,0,1011011011,1,0.2,0.7,3,4,4,7,1,1,1,chose desirable,desirable fac.,"(4.69e+03,7.41e+03]",FALSE,185
120,25,X2,0,1,0,1,tv,8,4,0.5,1337,4322,8.371473537,0,11000011,0,0,0.5,4,0,0,4,0,1,-1,chose undesirable,desirable fac.,"(3.23e+03,4.69e+03]",FALSE,472
121,26,X2,1,1,0,0,ph,11,6,0.545454545,822,5536,8.619027497,0,10011011010,0,0.045454545,0.545454545,5,1,1,6,0,-1,1,chose desirable,undesirable fac.,"(4.69e+03,7.41e+03]",FALSE,36
122,27,X2,0,1,0,1,tv,8,4,0.5,743,4272,8.359837381,0,110101,0,0,0.5,4,0,0,4,0,1,-1,chose undesirable,desirable fac.,"(3.23e+03,4.69e+03]",FALSE,422
123,28,X2,1,1,1,1,tv,5,2,0.4,893,2471,7.812378206,0,10010,1,-0.1,0.4,3,-1,-1,2,1,1,1,chose desirable,desirable fac.,"(2.08e+03,3.23e+03]",FALSE,271
124,29,X2,1,0,0,1,ph,13,9,0.692307692,2166,7144,8.874028123,0,1.10E+12,1,0.192307692,0.692307692,4,5,5,9,1,1,1,chose desirable,desirable fac.,"(4.69e+03,7.41e+03]",FALSE,544
125,30,X2,0,0,1,1,ph,11,6,0.545454545,3014,5608,8.631949429,0,10100100111,0,0.045454545,0.454545455,5,1,-1,5,0,1,-1,chose undesirable,desirable fac.,"(4.69e+03,7.41e+03]",FALSE,108
126,31,X2,0,0,0,0,tv,17,7,0.411764706,2353,8846,9.087720658,0,1.00E+13,1,-0.088235294,0.588235294,10,-3,3,10,1,-1,-1,chose undesirable,undesirable fac.,"(7.41e+03,2.03e+05]",FALSE,46
127,32,X2,1,1,0,0,ph,28,12,0.428571429,1081,14910,9.609787408,0,1.00E+27,0,-0.071428571,0.428571429,16,-4,-4,12,0,-1,1,chose desirable,undesirable fac.,"(7.41e+03,2.03e+05]",FALSE,60
128,33,X2,0,0,0,0,tv,6,0,0,713,3238,8.082711134,0,0,1,-0.5,1,6,-6,6,6,1,-1,-1,chose undesirable,undesirable fac.,"(3.23e+03,4.69e+03]",FALSE,488
129,34,X2,1,1,1,1,tv,19,14,0.736842105,1046,10175,9.22768901,0,1.01E+18,1,0.236842105,0.736842105,5,9,9,14,1,1,1,chose desirable,desirable fac.,"(7.41e+03,2.03e+05]",FALSE,275
130,35,X2,1,0,0,1,ph,11,7,0.636363636,2078,5946,8.690474004,0,1111010110,1,0.136363636,0.636363636,4,3,3,7,1,1,1,chose desirable,desirable fac.,"(4.69e+03,7.41e+03]",FALSE,446
131,36,X2,1,1,0,0,ph,29,13,0.448275862,1312,15503,9.648788833,0,1.10E+26,0,-0.051724138,0.448275862,16,-3,-3,13,0,-1,1,chose desirable,undesirable fac.,"(7.41e+03,2.03e+05]",FALSE,103
132,37,X2,0,0,1,1,ph,11,4,0.363636364,1499,5559,8.623173515,0,100100101,0,-0.136363636,0.636363636,7,-3,3,7,0,1,-1,chose undesirable,desirable fac.,"(4.69e+03,7.41e+03]",FALSE,59
133,38,X2,1,0,0,1,ph,26,16,0.615384615,1915,14045,9.55002174,0,1.11E+25,1,0.115384615,0.615384615,10,6,6,16,1,1,1,chose desirable,desirable fac.,"(7.41e+03,2.03e+05]",FALSE,295
134,39,X2,1,0,0,1,ph,7,6,0.857142857,823,3356,8.118505068,0,1111110,1,0.357142857,0.857142857,1,5,5,6,1,1,1,chose desirable,desirable fac.,"(3.23e+03,4.69e+03]",FALSE,56
135,40,X2,1,0,1,0,tv,5,3,0.6,1975,2608,7.866338923,0,11010,0,0.1,0.6,2,1,1,3,0,-1,1,chose desirable,undesirable fac.,"(2.08e+03,3.23e+03]",FALSE,408
137,42,X2,1,1,1,1,tv,7,5,0.714285714,619,3702,8.216628493,0,1001111,1,0.214285714,0.714285714,2,3,3,5,1,1,1,chose desirable,desirable fac.,"(3.23e+03,4.69e+03]",FALSE,402
139,44,X2,1,1,1,1,tv,5,4,0.8,78,2616,7.869401713,0,10111,1,0.3,0.8,1,3,3,4,1,1,1,chose desirable,desirable fac.,"(2.08e+03,3.23e+03]",FALSE,416
140,45,X2,0,0,1,1,ph,4,1,0.25,655,1728,7.454719949,0,1,0,-0.25,0.75,3,-2,2,3,0,1,-1,chose undesirable,desirable fac.,"[1,2.08e+03]",FALSE,78
141,46,X2,1,0,1,0,tv,15,9,0.6,1111,7898,8.974364842,0,1.00E+14,0,0.1,0.6,6,3,3,9,0,-1,1,chose desirable,undesirable fac.,"(7.41e+03,2.03e+05]",FALSE,198
142,47,X2,1,0,0,1,ph,11,6,0.545454545,1252,5924,8.686767175,0,1001011110,1,0.045454545,0.545454545,5,1,1,6,1,1,1,chose desirable,desirable fac.,"(4.69e+03,7.41e+03]",FALSE,424
143,48,X2,0,1,1,0,ph,32,14,0.4375,1463,17415,9.765087183,0,1.01E+30,1,-0.0625,0.5625,18,-4,4,18,1,-1,-1,chose undesirable,undesirable fac.,"(7.41e+03,2.03e+05]",FALSE,365
144,49,X2,0,1,0,1,tv,6,1,0.166666667,1268,3151,8.055475142,0,100000,0,-0.333333333,0.833333333,5,-4,4,5,0,1,-1,chose undesirable,desirable fac.,"(2.08e+03,3.23e+03]",FALSE,401
145,50,X2,1,0,0,1,ph,14,9,0.642857143,1934,7690,8.947676062,0,1.11E+13,1,0.142857143,0.642857143,5,4,4,9,1,1,1,chose desirable,desirable fac.,"(7.41e+03,2.03e+05]",FALSE,540
146,51,X2,0,0,0,0,tv,10,2,0.2,2371,5340,8.582980932,0,11000,1,-0.3,0.8,8,-6,6,8,1,-1,-1,chose undesirable,undesirable fac.,"(4.69e+03,7.41e+03]",FALSE,390
147,52,X2,1,0,0,1,ph,7,5,0.714285714,1229,3528,8.168486417,0,1110110,1,0.214285714,0.714285714,2,3,3,5,1,1,1,chose desirable,desirable fac.,"(3.23e+03,4.69e+03]",FALSE,228
148,53,X2,0,1,1,0,ph,3,0,0,633,1547,7.344072851,0,0,1,-0.5,1,3,-3,3,3,1,-1,-1,chose undesirable,undesirable fac.,"[1,2.08e+03]",FALSE,447
150,55,X2,1,1,1,1,tv,8,7,0.875,1269,3928,8.275885669,0,11111110,1,0.375,0.875,1,6,6,7,1,1,1,chose desirable,desirable fac.,"(3.23e+03,4.69e+03]",FALSE,78
151,56,X2,1,1,1,1,tv,9,7,0.777777778,1359,4407,8.390949465,0,111010111,1,0.277777778,0.777777778,2,5,5,7,1,1,1,chose desirable,desirable fac.,"(3.23e+03,4.69e+03]",FALSE,7
153,58,X2,1,1,1,1,tv,19,11,0.578947368,1598,10177,9.227885551,0,1.10E+18,1,0.078947368,0.578947368,8,3,3,11,1,1,1,chose desirable,desirable fac.,"(7.41e+03,2.03e+05]",FALSE,277
154,59,X2,1,0,0,1,ph,6,4,0.666666667,1357,2969,7.995980475,0,110110,1,0.166666667,0.666666667,2,2,2,4,1,1,1,chose desirable,desirable fac.,"(2.08e+03,3.23e+03]",FALSE,219
155,60,X2,0,0,0,0,tv,11,6,0.545454545,1411,5655,8.640295389,0,11100100101,1,0.045454545,0.454545455,5,1,-1,5,1,-1,-1,chose undesirable,undesirable fac.,"(4.69e+03,7.41e+03]",FALSE,155
156,61,X2,1,0,0,1,ph,9,6,0.666666667,653,4677,8.450412158,0,111100110,1,0.166666667,0.666666667,3,3,3,6,1,1,1,chose desirable,desirable fac.,"(3.23e+03,4.69e+03]",FALSE,277
157,62,X2,1,0,1,0,tv,2,0,0,14175,864,6.761572769,1,0,0,-0.5,0,2,-2,-2,0,0,-1,1,chose desirable,undesirable fac.,"[1,2.08e+03]",FALSE,314
158,63,X2,1,0,0,1,ph,10,7,0.7,1081,5055,8.528133131,0,110011111,1,0.2,0.7,3,4,4,7,1,1,1,chose desirable,desirable fac.,"(4.69e+03,7.41e+03]",FALSE,105
159,64,X2,1,1,1,1,tv,7,6,0.857142857,1024,3335,8.112227958,0,1110111,1,0.357142857,0.857142857,1,5,5,6,1,1,1,chose desirable,desirable fac.,"(3.23e+03,4.69e+03]",FALSE,35
160,65,X2,0,1,0,1,tv,13,4,0.307692308,1209,7017,8.856091055,0,1.00E+12,0,-0.192307692,0.692307692,9,-5,5,9,0,1,-1,chose undesirable,desirable fac.,"(4.69e+03,7.41e+03]",FALSE,417
161,66,X2,0,0,0,0,tv,12,3,0.25,1595,6209,8.733755131,0,1000010001,1,-0.25,0.75,9,-6,6,9,1,-1,-1,chose undesirable,undesirable fac.,"(4.69e+03,7.41e+03]",FALSE,159
163,68,X2,0,1,1,0,ph,12,3,0.25,776,6154,8.724857556,0,1.00E+11,1,-0.25,0.75,9,-6,6,9,1,-1,-1,chose undesirable,undesirable fac.,"(4.69e+03,7.41e+03]",FALSE,104
164,69,X2,1,1,0,0,ph,3,1,0.333333333,891,1454,7.282073658,0,100,0,-0.166666667,0.333333333,2,-1,-1,1,0,-1,1,chose desirable,undesirable fac.,"[1,2.08e+03]",FALSE,354
165,70,X2,1,0,0,1,ph,12,7,0.583333333,900,6329,8.752897525,0,1100111011,1,0.083333333,0.583333333,5,2,2,7,1,1,1,chose desirable,desirable fac.,"(4.69e+03,7.41e+03]",FALSE,279
166,71,X2,1,0,0,1,ph,3,3,1,1174,1604,7.380255788,0,111,1,0.5,1,0,3,3,3,1,1,1,chose desirable,desirable fac.,"[1,2.08e+03]",FALSE,504
167,72,X2,0,0,0,0,tv,19,5,0.263157895,3252,10044,9.21473072,0,1.01E+14,1,-0.236842105,0.736842105,14,-9,9,14,1,-1,-1,chose undesirable,undesirable fac.,"(7.41e+03,2.03e+05]",FALSE,144
168,73,X2,1,1,0,0,ph,8,6,0.75,1770,3909,8.271036866,0,1101111,0,0.25,0.75,2,4,4,6,0,-1,1,chose desirable,undesirable fac.,"(3.23e+03,4.69e+03]",FALSE,59
169,74,X2,1,0,0,1,ph,14,9,0.642857143,1015,7276,8.89233654,0,1.00E+13,1,0.142857143,0.642857143,5,4,4,9,1,1,1,chose desirable,desirable fac.,"(4.69e+03,7.41e+03]",FALSE,126
170,75,X2,1,1,1,1,tv,21,14,0.666666667,2063,11268,9.329722129,0,1.00E+20,1,0.166666667,0.666666667,7,7,7,14,1,1,1,chose desirable,desirable fac.,"(7.41e+03,2.03e+05]",FALSE,268
173,78,X2,0,0,0,0,tv,5,0,0,895,2483,7.817222786,0,0,1,-0.5,1,5,-5,5,5,1,-1,-1,chose undesirable,undesirable fac.,"(2.08e+03,3.23e+03]",FALSE,283
174,79,X2,0,1,0,1,tv,8,3,0.375,2884,4148,8.330381569,0,1100001,0,-0.125,0.625,5,-2,2,5,0,1,-1,chose undesirable,desirable fac.,"(3.23e+03,4.69e+03]",FALSE,298
175,80,X2,0,0,1,1,ph,8,2,0.25,2345,4354,8.378850242,0,10100,0,-0.25,0.75,6,-4,4,6,0,1,-1,chose undesirable,desirable fac.,"(3.23e+03,4.69e+03]",FALSE,504
176,81,X2,0,0,1,1,ph,10,3,0.3,3225,5042,8.525558108,0,1010001,0,-0.2,0.7,7,-4,4,7,0,1,-1,chose undesirable,desirable fac.,"(4.69e+03,7.41e+03]",FALSE,92
177,82,X2,1,1,1,1,tv,8,5,0.625,373,4034,8.302513719,0,101111,1,0.125,0.625,3,2,2,5,1,1,1,chose desirable,desirable fac.,"(3.23e+03,4.69e+03]",FALSE,184
178,83,X2,1,0,0,1,ph,21,13,0.619047619,915,11344,9.336444249,0,1.11E+20,1,0.119047619,0.619047619,8,5,5,13,1,1,1,chose desirable,desirable fac.,"(7.41e+03,2.03e+05]",FALSE,344
